NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Edo Branch Office,Edo Branch Office,Administrative,1,State Branch,Provincial,1,,"Plot 32A, 8, Red Cross Crescent, Off Ikpokpan Road, G.R.A., Benin, Nigeria","Plot 32A, 8, Red Cross Crescent, Off Ikpokpan Road, G.R.A., Benin, Nigeria",Benin,Benin,,,(234) 803 713 33 47,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,6.31215073,5.625848646,NGA,Nigeria,Nigerian Red Cross Society,,3,7-Feb-24,Yes,Yes
Kaduna Branch Office,Kaduna Branch Office,Administrative,1,State Branch,Provincial,1,,"No 6 North Road, Opposite Abakpa Phcn, Kaduna North L.G.A. Kaduna State","No 6 North Road, Opposite Abakpa Phcn, Kaduna North L.G.A. Kaduna State",Kaduna,Kaduna,,,(234) 803 713 33 48,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,10.5462038,7.434458503,NGA,Nigeria,Nigerian Red Cross Society,,4,7-Feb-24,Yes,Yes
Ekiti Branch Office,Ekiti Branch Office,Administrative,1,State Branch,Provincial,1,,"K/L 2 Old Iyin Road, Better Life Training Center, Basiri, Ado-Ekiti.","K/L 2 Old Iyin Road, Better Life Training Center, Basiri, Ado-Ekiti.",Adoekiti,Adoekiti,,,(234) 803 713 33 49,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.652921692,5.205867994,NGA,Nigeria,Nigerian Red Cross Society,,5,7-Feb-24,Yes,Yes
Adamawa Branch Office,Adamawa Branch Office,Administrative,1,State Branch,Provincial,1,,"Opposite Lamido Zubairu Teaching Hospital,Yola","Opposite Lamido Zubairu Teaching Hospital,Yola",Yola ,Yola ,,,(234) 803 713 33 50,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,9.197215473,12.49012638,NGA,Nigeria,Nigerian Red Cross Society,,6,7-Feb-24,Yes,Yes
Kano Branch Office,Kano Branch Office,Administrative,1,State Branch,Provincial,1,,No 1 Nasarawa Hospital Road Kano,No 1 Nasarawa Hospital Road Kano,Kano,Kano,,,(234) 803 713 33 51,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,12.0010129,8.544298238,NGA,Nigeria,Nigerian Red Cross Society,,7,7-Feb-24,Yes,Yes
Osun Branch Office,Osun Branch Office,Administrative,1,State Branch,Provincial,1,,"No 3, Omo-Oba Adeyeye Str., Gbodofon, Aregbe Area, Off Gbongan Rd, Osogbo Osun State ","No 3, Omo-Oba Adeyeye Str., Gbodofon, Aregbe Area, Off Gbongan Rd, Osogbo Osun State ",Oshogbo ,Oshogbo ,,,(234) 803 713 33 52,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.768849023,4.541295681,NGA,Nigeria,Nigerian Red Cross Society,,8,7-Feb-24,Yes,Yes
Abia  Branch Office,Abia  Branch Office,Administrative,1,State Branch,Provincial,1,,"No 1 Red Cross Avenue, Km 58 Aba-Umuahia Exp.Way, Mgbarakuma Ubakala, Umuahia South Lga ","No 1 Red Cross Avenue, Km 58 Aba-Umuahia Exp.Way, Mgbarakuma Ubakala, Umuahia South Lga ",Umuahia,Umuahia,,,(234) 803 713 33 53,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,5.534204002,7.504904822,NGA,Nigeria,Nigerian Red Cross Society,,9,7-Feb-24,Yes,Yes
Jigawa Branch Office,Jigawa Branch Office,Administrative,1,State Branch,Provincial,1,,Block 24 Old Secretarial Behind Unicef Office,Block 24 Old Secretarial Behind Unicef Office,Dutse ,Dutse ,,,(234) 803 713 33 54,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,9.921232056,8.905850708,NGA,Nigeria,Nigerian Red Cross Society,,10,7-Feb-24,Yes,Yes
Borno Branch Office,Borno Branch Office,Administrative,1,State Branch,Provincial,1,,"Behind One Million Water Tank, Kirikasamma Maiduguri, Borno State.","Behind One Million Water Tank, Kirikasamma Maiduguri, Borno State.",Maiduguri ,Maiduguri ,,,(234) 803 713 33 55,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,11.85381058,13.14693416,NGA,Nigeria,Nigerian Red Cross Society,,11,7-Feb-24,Yes,Yes
Ogun Branch Office,Ogun Branch Office,Administrative,1,State Branch,Provincial,1,,"9, Olatunde Abudu Close Ibara Housing Estate Abeokuta ","9, Olatunde Abudu Close Ibara Housing Estate Abeokuta ",Abeokuta ,Abeokuta ,,,(234) 803 713 33 56,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.147594138,3.30777336,NGA,Nigeria,Nigerian Red Cross Society,,12,7-Feb-24,Yes,Yes
Anambra Branch Office,Anambra Branch Office,Administrative,1,State Branch,Provincial,1,,"No 10 Ziks Avenue By Governor'S Lodge Amawbia, Anambra State","No 10 Ziks Avenue By Governor'S Lodge Amawbia, Anambra State",Awka ,Awka ,,,(234) 803 713 33 57,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,6.194826561,7.056745708,NGA,Nigeria,Nigerian Red Cross Society,,13,7-Feb-24,Yes,Yes
Enugu Branch Office,Enugu Branch Office,Administrative,1,State Branch,Provincial,1,,"1/3 Red Cross Way, Opposite Ogbete Main Market, Enugu ","1/3 Red Cross Way, Opposite Ogbete Main Market, Enugu ",Enugu ,Enugu ,,,(234) 803 713 33 58,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,6.437997108,7.488400549,NGA,Nigeria,Nigerian Red Cross Society,,14,7-Feb-24,Yes,Yes
Rivers Branch Office,Rivers Branch Office,Administrative,1,State Branch,Provincial,1,,"23 Station Road, Town, Port Harcourt.","23 Station Road, Town, Port Harcourt.",Portharcourt ,Portharcourt ,,,(234) 803 713 33 59,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,4.767261487,7.017518322,NGA,Nigeria,Nigerian Red Cross Society,,15,7-Feb-24,Yes,Yes
Gombe Branch Office,Gombe Branch Office,Administrative,1,State Branch,Provincial,1,,"Along Phcn Transmission Station Adjacent Jibwis College Dukku Road Gombe, Gombe State.","Along Phcn Transmission Station Adjacent Jibwis College Dukku Road Gombe, Gombe State.",Gombe ,Gombe ,,,(234) 803 713 33 60,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,10.32161243,11.13383217,NGA,Nigeria,Nigerian Red Cross Society,,16,7-Feb-24,Yes,Yes
Delta Branch Office,Delta Branch Office,Administrative,1,State Branch,Provincial,1,,"No.5, Amaechi Iyoh Street, Off Mariam Babangida Way ,Asaba.","No.5, Amaechi Iyoh Street, Off Mariam Babangida Way ,Asaba.",Asaba ,Asaba ,,,(234) 803 713 33 61,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,6.215345794,6.683215981,NGA,Nigeria,Nigerian Red Cross Society,,17,7-Feb-24,Yes,Yes
Ondo Branch Office,Ondo Branch Office,Administrative,1,State Branch,Provincial,1,,"No 48, Igbalaye Street, Opposite Commercial Junction ,Oke Aro, Akure","No 48, Igbalaye Street, Opposite Commercial Junction ,Oke Aro, Akure",Akure ,Akure ,,,(234) 803 713 33 62,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.225338932,5.180244999,NGA,Nigeria,Nigerian Red Cross Society,,18,7-Feb-24,Yes,Yes
Akwa Ibom Branch Office,Akwa Ibom Branch Office,Administrative,1,State Branch,Provincial,1,,"164 Aka Road, Opposite De Choice Eatery, Uyo.","164 Aka Road, Opposite De Choice Eatery, Uyo.",Uyo ,Uyo ,,,(234) 803 713 33 63,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,5.017444307,7.921389909,NGA,Nigeria,Nigerian Red Cross Society,,19,7-Feb-24,Yes,Yes
Kebbi Branch Office,Kebbi Branch Office,Administrative,1,State Branch,Provincial,1,,Inside Malaria Complex Beside Sir Yahaya Memorial Hospital Opposite Union Bank,Inside Malaria Complex Beside Sir Yahaya Memorial Hospital Opposite Union Bank,Birnin Kebbi ,Birnin Kebbi ,,,(234) 803 713 33 64,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,12.45772848,4.201269093,NGA,Nigeria,Nigerian Red Cross Society,,20,7-Feb-24,Yes,Yes
Oyo Branch Office,Oyo Branch Office,Administrative,1,State Branch,Provincial,1,,"No.2 Onireke Layout, Beside Ibadan Northwest Local Govt. Ibadan","No.2 Onireke Layout, Beside Ibadan Northwest Local Govt. Ibadan",Ibadan ,Ibadan ,,,(234) 803 713 33 65,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.390998126,3.87955341,NGA,Nigeria,Nigerian Red Cross Society,,21,7-Feb-24,Yes,Yes
Taraba  Branch Office,Taraba  Branch Office,Administrative,1,State Branch,Provincial,1,,"Adjacent Ascon Office, Opposite Abbattior ,Wuro Sembe Road, Jalingo","Adjacent Ascon Office, Opposite Abbattior ,Wuro Sembe Road, Jalingo",Jalingo,Jalingo,,,(234) 803 713 33 66,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,8.881364981,11.37571853,NGA,Nigeria,Nigerian Red Cross Society,,22,7-Feb-24,Yes,Yes
Kogi  Branch Office,Kogi  Branch Office,Administrative,1,State Branch,Provincial,1,,"State Universal Basic Education Board Compound,  Taiwo Road Lokoja","State Universal Basic Education Board Compound,  Taiwo Road Lokoja",Lokoja ,Lokoja ,,,(234) 803 713 33 67,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.807186842,6.737903579,NGA,Nigeria,Nigerian Red Cross Society,,23,7-Feb-24,Yes,Yes
Nasarawa  Branch Office,Nasarawa  Branch Office,Administrative,1,State Branch,Provincial,1,," Low Cost Opposite State Water Board, Shendam Road, Lafia, Nasarawa State "," Low Cost Opposite State Water Board, Shendam Road, Lafia, Nasarawa State ",Lafia ,Lafia ,,,(234) 803 713 33 68,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,8.502964116,8.528774623,NGA,Nigeria,Nigerian Red Cross Society,,24,7-Feb-24,Yes,Yes
Bayelsa Branch Office,Bayelsa Branch Office,Administrative,1,State Branch,Provincial,1,,"Transparency Plaza, Block B, 6Th Floor, Ox- Bow Lake Road Yenagoa, Bayelsa State.","Transparency Plaza, Block B, 6Th Floor, Ox- Bow Lake Road Yenagoa, Bayelsa State.",Yenagoa ,Yenagoa ,,,(234) 803 713 33 69,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,4.893052866,6.29366258,NGA,Nigeria,Nigerian Red Cross Society,,25,7-Feb-24,Yes,Yes
Niger Branch Office,Niger Branch Office,Administrative,1,State Branch,Provincial,1,,Old Tawiyi Village Off Maitumbi Eastern Bypass Minna,Old Tawiyi Village Off Maitumbi Eastern Bypass Minna,Minna ,Minna ,,,(234) 803 713 33 70,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,9.61684212,6.544299117,NGA,Nigeria,Nigerian Red Cross Society,,26,7-Feb-24,Yes,Yes
Fct Branch Office,Fct Branch Office,Administrative,1,State Branch,Provincial,1,,"Suite 316B Dbm Plaza Wuse Zone 1, Abuja","Suite 316B Dbm Plaza Wuse Zone 1, Abuja",Fct ,Fct ,,,(234) 803 713 33 71,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,9.052667886,7.466133794,NGA,Nigeria,Nigerian Red Cross Society,,27,7-Feb-24,Yes,Yes
Zamfara Branch Office,Zamfara Branch Office,Administrative,1,State Branch,Provincial,1,,58 Housing Behind State Eoc Zamfara State,58 Housing Behind State Eoc Zamfara State,Gusau ,Gusau ,,,(234) 803 713 33 72,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,12.16288794,6.674460751,NGA,Nigeria,Nigerian Red Cross Society,,28,7-Feb-24,Yes,Yes
Sokoto Branch Office,Sokoto Branch Office,Administrative,1,State Branch,Provincial,1,,"Opposite State Sub-Treasury, Ibrahim Dasuki Road Sokoto.","Opposite State Sub-Treasury, Ibrahim Dasuki Road Sokoto.",Sokoto ,Sokoto ,,,(234) 803 713 33 73,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,13.04291724,5.243784672,NGA,Nigeria,Nigerian Red Cross Society,,29,7-Feb-24,Yes,Yes
Lagos Branch Office,Lagos Branch Office,Administrative,1,State Branch,Provincial,1,,"2, Makoko Road, Adekunle,Yaba, Lagos ","2, Makoko Road, Adekunle,Yaba, Lagos ",Ikeja ,Ikeja ,,,(234) 803 713 33 74,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,6.493441678,3.382131941,NGA,Nigeria,Nigerian Red Cross Society,,30,7-Feb-24,Yes,Yes
Ebonyi  Branch Office,Ebonyi  Branch Office,Administrative,1,State Branch,Provincial,1,,"3 Nsugbe Street Abakaliki, Ebonyi State ","3 Nsugbe Street Abakaliki, Ebonyi State ",Abakaliki  ,Abakaliki  ,,,(234) 803 713 33 75,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,6.326578067,8.11109775,NGA,Nigeria,Nigerian Red Cross Society,,31,7-Feb-24,Yes,Yes
Imo Branch Office,Imo Branch Office,Administrative,1,State Branch,Provincial,1,,No 2 Sam Mbakwe Road By Emmanuel College Wetheral Round About Opposite Deeper Life Church,No 2 Sam Mbakwe Road By Emmanuel College Wetheral Round About Opposite Deeper Life Church,Owerri ,Owerri ,,,(234) 803 713 33 76,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,5.486615617,7.014973889,NGA,Nigeria,Nigerian Red Cross Society,,32,7-Feb-24,Yes,Yes
Kwara Branch Office,Kwara Branch Office,Administrative,1,State Branch,Provincial,1,,"No.5 Red Cross Road Off Offa Road, G.R.A, Ilorin, Kwara State.","No.5 Red Cross Road Off Offa Road, G.R.A, Ilorin, Kwara State.",Ilorin ,Ilorin ,,,(234) 803 713 33 77,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,8.48762955,4.572941901,NGA,Nigeria,Nigerian Red Cross Society,,33,7-Feb-24,Yes,Yes
Plateau Branch Office,Plateau Branch Office,Administrative,1,State Branch,Provincial,1,,"Nos 71 Bauchi Road,Opposite University Staff Quarter, Jos,Plateau State","Nos 71 Bauchi Road,Opposite University Staff Quarter, Jos,Plateau State",Jos ,Jos ,,,(234) 803 713 33 78,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,9.941620244,8.892458493,NGA,Nigeria,Nigerian Red Cross Society,,34,7-Feb-24,Yes,Yes
Katsina  Branch Office,Katsina  Branch Office,Administrative,1,State Branch,Provincial,1,,"No 1 Bala Abdullahi Road, Sardauna  Estate Katsina","No 1 Bala Abdullahi Road, Sardauna  Estate Katsina",Katsina ,Katsina ,,,(234) 803 713 33 79,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,12.96683199,7.600979773,NGA,Nigeria,Nigerian Red Cross Society,,35,7-Feb-24,Yes,Yes
Cross River Branch Office,Cross River Branch Office,Administrative,1,State Branch,Provincial,1,,"No 1 Garden Street, Calabar ","No 1 Garden Street, Calabar ",Calabar ,Calabar ,,,(234) 803 713 33 80,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,4.959623923,8.321363344,NGA,Nigeria,Nigerian Red Cross Society,,36,7-Feb-24,Yes,Yes
Yobe State  Branch Office,Yobe State  Branch Office,Administrative,1,State Branch,Provincial,1,,"House No. 1, 300 Housing Estate Along Potiskum-Maiduguri Bypass, Damaturu, Yobe State.","House No. 1, 300 Housing Estate Along Potiskum-Maiduguri Bypass, Damaturu, Yobe State.",Damaturu ,Damaturu ,,,(234) 803 713 33 81,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,11.72358523,11.96603055,NGA,Nigeria,Nigerian Red Cross Society,,37,7-Feb-24,Yes,Yes
Kenya Red Cross Society Head Office,Kenya Red Cross Society Head Office,Administrative,1,Head Office,Head Office,0,,"Red Cross, Nairobi, Kenya","Red Cross, Nairobi, Kenya",,Nairobi,,,(254)(20) 395 0000,info@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.32371091,36.83351956,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nairobi Branch Office,Nairobi Branch Office,Administrative,1,Branch Office,Provincial,1,,Nyayo House 18Th Flr,Nyayo House 18Th Flr,,Nairobi,,Caroline Kimathi ,717898330,nairobicounty@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.287107342,36.81813296,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nairobi Satelite office,Nairobi Satelite office,Administrative,1,Satelite Office,District,2,,"Racecourse Rd, Nairobi","Racecourse Rd, Nairobi",,Nairobi,,Beatrice Akinyi,710306892,nairobicounty@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.287338,36.830486,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Parklands Satelite office,Parklands Satelite office,Administrative,1,Satelite Office,District,2,,City Park Hockey Stadium,City Park Hockey Stadium,,Nairobi,,Maureen Akinyi,719258515,nairobicounty@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.260646,36.827336,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Karen Lang'Ata Satelite office,Karen Lang'Ata Satelite office,Administrative,1,Satelite Office,District,2,,"Dagoretti Rd, Nairobi","Dagoretti Rd, Nairobi",,Nairobi,,Faith Mutemi,725851918,nairobicounty@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.321969,36.706952,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Mandera Branch Office,Mandera Branch Office,Administrative,1,Branch Office,Provincial,1,,Along Suftu Road Behind County Commissioner'S Resident Adjacent To Mandera County Referral Hospital. ,Along Suftu Road Behind County Commissioner'S Resident Adjacent To Mandera County Referral Hospital. ,,Mandera,,Mustafa Aden,720059344,mandera@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,3.936999,41.855543,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Lamu Branch Office,Lamu Branch Office,Administrative,1,Branch Office,Provincial,1,,Lamu Rehabilitation Center,Lamu Rehabilitation Center,,Mokowe,,Abdulhakim  Mahmoud ,700482906,lamu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-2.194408575,40.81718809,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Mpeketoni Satelite office,Mpeketoni Satelite office,Administrative,1,Satelite Office,District,2,,"Mpeketoni, Opposite Law Courts ","Mpeketoni, Opposite Law Courts ",,Mpeketoni,,Dickson Njuma,759535954,lamu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-2.390678,40.696449,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Garissa Branch Office,Garissa Branch Office,Administrative,1,Branch Office,Provincial,1,,Location Next To Minsitry Of Works.,Location Next To Minsitry Of Works.,,Garissa,,Abu Ahmed ,720891593,garissa@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.440582127,39.6562823,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Ijara Satelite office,Ijara Satelite office,Administrative,1,Satelite Office,District,2,,Masarani,Masarani,,Masarani,,Mohamed Bare,724830185,garissa@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.546658,40.43391,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Wajir Branch Office,Wajir Branch Office,Administrative,1,Branch Office,Provincial,1,,Next To Wajir Stadium,Next To Wajir Stadium,,Wajir,,Abdia Adan,724474194,wajir@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,1.748958,40.055809,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Hola Branch Office,Hola Branch Office,Administrative,1,Branch Office,Provincial,1,,In Hola Near  Catholic Mission,In Hola Near  Catholic Mission,,Hola,,Jerald Bombe,722303634,tanariver@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.497575,40.029545,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kilifi Branch Office,Kilifi Branch Office,Administrative,1,Branch Office,Provincial,1,, Next To St. Thomas Primary School, Next To St. Thomas Primary School,,Malindi,,Kawthar Mohamed,721681730,kilifi@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-3.198295326,40.11443339,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kilifi Satelite office,Kilifi Satelite office,Administrative,1,Satelite Office,District,2,, Next To St. Thomas Primary School, Next To St. Thomas Primary School,,Kilifi,,Zipporah Kuria,717017184,kilifi@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-3.629753,39.862239,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Mombasa Branch Office,Mombasa Branch Office,Administrative,1,Branch Office,Provincial,1,,"Off Moi Avenue Along Aghakhan Road,Opposite Uon Mombasa Campus Next To Lions Eye Center At Koblenz Hall.","Off Moi Avenue Along Aghakhan Road,Opposite Uon Mombasa Campus Next To Lions Eye Center At Koblenz Hall.",,Mombasa,,Aisha Mohamed ,721664435,mombasa@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-4.052733,39.664716,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kwale Branch Office,Kwale Branch Office,Administrative,1,Branch Office,Provincial,1,,Along Likoni Lunga Lunga Road Next To Biashara Centre,Along Likoni Lunga Lunga Road Next To Biashara Centre,,Diani/Ukunda,,Mohamed Mwaenzi,726125953,kwale@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-4.293933,39.56342,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Samburu Branch Office,Samburu Branch Office,Administrative,1,Branch Office,Provincial,1,,Maralal,Maralal,,Maralal,,Lydia Maina,716435148,samburu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-3.779323,39.2789,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Voi-Taita Taveta Branch Office,Voi-Taita Taveta Branch Office,Administrative,1,Branch Office,Provincial,1,,"Along Kcb Bank, Off Moi Referal Hospital Road, Vawug Building","Along Kcb Bank, Off Moi Referal Hospital Road, Vawug Building",,Voi,,Joram Oranga,728730717,taitataveta@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-3.396689,38.557334,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kitui Branch Office,Kitui Branch Office,Administrative,1,Branch Office,Provincial,1,,Kitui- Kwa Ngindu Road (Next To The County Commissioners Residence),Kitui- Kwa Ngindu Road (Next To The County Commissioners Residence),,Kitui,,Elizabeth Aballa,728386346,kitui@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.374231,37.995647,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Mwingi satelite Office,Mwingi satelite Office,Administrative,1,Satelite Office,District,2,,Mwingi At Education Office,Mwingi At Education Office,,Mwingi,,Elizabeth Aballa,728386346,kitui@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.919583,38.06237,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Ikutha Satelite Office,Ikutha Satelite Office,Administrative,1,Satelite Office,District,2,,Ikutha -Kitui  South,Ikutha -Kitui  South,,Kitui-south,,Elizabeth Aballa,728386346,kitui@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.36333582,38.0163728,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Marsabit Branch Office,Marsabit Branch Office,Administrative,1,Branch Office,Provincial,1,,Located In The Compound Of St. Stephen Training Center Same Compound With Fh. About 300 M East Of Marsabit Market,Located In The Compound Of St. Stephen Training Center Same Compound With Fh. About 300 M East Of Marsabit Market,,Marsabit,,Sabdio Galgalo,727566057,marsabit@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,2.333284,37.984071,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Meru Branch Office,Meru Branch Office,Administrative,1,Branch Office,Provincial,1,,"North Imenti Cdf Building -Off Mwendantu Road,  100 Meters From Tuskys Meru.","North Imenti Cdf Building -Off Mwendantu Road,  100 Meters From Tuskys Meru.",,Mweru,,Malcom Kanyoko,734350144,meru@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.052829,37.645941,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Isiolo Branch Office,Isiolo Branch Office,Administrative,1,Branch Office,Provincial,1,,Off The Isiolo-Meru Road Opposite Oil Libya Petrol Station 2Kms From Isiolo Town,Off The Isiolo-Meru Road Opposite Oil Libya Petrol Station 2Kms From Isiolo Town,,Isiolo,,Gregory Macharia,720920743,isiolo@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.309993,37.576513,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
