DATA SOURCE ID,Focal point email,Focal point phone number,Focal point position,Health facility type,Other facility type,Affilation,Functionality,Primary Health Care Centre,Speciality,Hospital type,Teaching hospital,In-patient Capacity,Maximum Capacity,Isolation rooms wards,Number of isolation rooms,Warehousing,Cold chain,General medical services,Specialized medical beyond primary level,Other Services,Blood Services,Total number of Human Resource,General Practitioner,Specialist,Residents Doctor,Nurse,Dentist,Nursing Aid,Midwife,Other medical health workers,Other Profiles,Feedback,Other Affiliation,Professional Training Facilities,Ambulance Type A,Ambulance Type B,Ambulance Type C,Residential long term care facilities
1320180,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1320322,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,20,,,,,,,,No,,,,,,2,,
1320430,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,14,1,,,1,,,,No,,,,,,2,,
1320432,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,28,,,,4,,,,No,,,,,,2,,
1320442,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,17,,,,,,,,No,,,,,,2,,
1320444,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,,,,,,,,No,,,,,,1,,
1320447,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,52,,,,7,,,,No,,,,,,3,,
1320448,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,22,,,3,,,,,No,,,,,,1,,
1320450,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1320451,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,21,,,,7,,,,No,,,,,,2,,
1320452,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,17,,,,5,,,,No,,,,,,2,,
1320454,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,21,,,,,,,,No,,,,,,2,,
1320468,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,60,,,,,,,,No,,,,,,4,,
1320472,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,15,,,,,,,,No,,,,,,2,,
1320471,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,12,,,,1,,,,No,,,,,,3,,
1320603,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,44,2,,,9,,,,No,,,,,,7,,
1320605,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,16,,,,3,,,,No,,,,,,3,,
1320641,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,28,,,1,,,,,No,,,,,,4,,
1320883,amgares.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,11,,,,2,,,,No,,,,,,3,,
1320939,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,,,,1,,,,No,,,,,,2,,
1320941,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,22,,,,,,,,No,,,,,,6,,
1320940,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,95,2,,,2,,,,No,,,,,,6,,
1320945,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,4,,,,,,,,No,,,,,,1,,
1320947,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,11,,,,1,,,,No,,,,,,2,,
1320949,jgonzalez.dgo@cruzrojamexicana.org.mx,+25 6188035308,Referente Estatal de PMER+A,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,Yes,,,,,2,,,,,,,,No,,,,,,,,
1320950,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,,,,,,,,No,,,,,,2,,
1320428,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,13,,,,,,,,No,,,,,,2,,
1320944,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,57,,,,4,,,,No,,,,,,6,,
1321270,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1321434,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
1321478,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
1323172,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1323175,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1323192,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1323200,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1323205,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1323232,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
1323233,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Not Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1323235,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,5,,
1323341,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1323512,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,52,,,,,,,,No,,,,,,5,,
1324412,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,20,3,,,3,,,,,,,,paramedics_emt,,,,
1324413,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,23,,,,8,,,,,,,,nurses,,,,
1328434,mcastillo.coah@cruzrojamexicana.org,8446745780,Referente Estatal,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,No,,,,,,,,
1328252,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Pharmacies,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,Yes,No,,,,,2,,,,,,,,No,,,,,,,,
1327473,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,25,,,,1,,,,No,,,,,,2,,
1327471,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,12,,,,1,,,,No,,,,,,2,,
1327474,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,5,,,,,,,,No,,,,,,1,,
1327495,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,7,,
1327502,fcalixto.gro@cruzrojamexicana.org.mx,744 484 9460,ADMINISTRATIVA,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
1327562,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,4,,,,,,,,No,,,,,,1,,
1327566,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,75,1,,,7,,,,No,,,,,,5,,
1327569,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,10,1,,,1,,,,No,,,,,,2,,
1327570,fcalixto.gro@cruzrojamexicana.org.mx,744 484 9460,ADMINISTRATIVA,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,28,1,,,3,,,,,,,,,,3,,
1327571,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,11,,,,,,,,No,,,,,,1,,
1327551,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,77,5,,,5,,,,No,,,,,,9,,
1327555,fcalixto.gro@cruzrojamexicana.org.mx,744 484 9460,ADMINISTRATIVA,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,
1327559,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,9,,,,6,,,,No,,,,,,2,,
1327561,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,,,,,,,,No,,,,,,1,,
1328599,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1329087,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,13,,,,,,,,No,,,,,,2,,
1329088,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,19,1,,,3,,,,No,,,,,,1,,
1329090,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,,,,1,,,,No,,,,,,1,,
1329108,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,133,1,,,9,,,,No,,,,,,13,,
1329157,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,46,,,,1,,2,,No,,,,,,7,,
1330834,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,4,,,,,,,,No,,,,,,,,
1330839,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1337648,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1337643,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1337659,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1337655,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1337672,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Pharmacies,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,
1337694,fcalixto.gro@cruzrojamexicana.org.mx,744 48494960,ADMINISTRATIVA,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,3,,
1337763,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,other,,,,
1337762,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,nurses,,,,
1337775,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,nurses,,,,
1337782,dtorres.zac@cruzrojamexicana.org.mx,4921215308,"Coordinadora estatal de DSN, APS y PMER+A",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,47,0,0,,0,0,0,,No,,,,,,4,,
1337785,dtorres.zac@cruzrojamexicana.org.mx,4921215308,"Coordinadora estatal de DSN, APS y PMER+A",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,,,,,,,,No,,,,,,1,,
1337786,dtorres.zac@cruzrojamexicana.org.mx,4921215308,"Coordinadora estatal de DSN, APS y PMER+A",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,5,,,,,,,,No,,,,,,1,,
1337787,dtorres.zac@cruzrojamexicana.org.mx,4921215308,"Coodinadora estatal de APS, DSN y PMER+A",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,3,,,,,,,,No,,,,,,1,,
1337788,dtorres.zac@cruzrojamexicana.org.mx,4921215308,"Coordinadora estatal de DSN, APS y PMER+A",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,5,,,,,,,,No,,,,,,1,,
1337978,ngonzalez.mich@cruzrojamexicana.org.mx,4432739546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,2,,,,,,,,,,,,paramedics_emt,,,,
1337979,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,52,,,,,,,,No,,,,,,5,,
1338012,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,4,,,,,,,,No,,,,,,2,,
1338011,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,5,,,,,,,,No,,,,,,2,,
1338017,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,15,,,,,,,,No,,,,,,4,,
1338052,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,4,,,,,,,,No,,,,,,1,,
1338723,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1338788,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,0,,,,,,,,,,,,nurses,,,,
1340916,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,39,,,,,,,,No,,,,,,20,,
1341033,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1341037,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1341041,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1341040,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,4,,,,,,,,No,,,,,,4,,
1341053,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,6,,,,,,,,No,,,,,,2,,
1341066,gaguilar.bcs@cruzrojamexicana.org.mx,6121031190,administraccion,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,4,,
1341069,gaguilar.bcs@cruzrojamexicana.org.mx,6121031190,ADMINISTRACION,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,1,,,,,,,No,,,,,,4,,
1341070,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,,,,,,,,,,,,,nurses,,,,
1341071,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1341072,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1341073,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1341083,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,18,,,,,,,,No,,,,,,10,,
1341103,zolague.nay@cruzrojamexicana.org.mx,3111395686,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,0,0,0,2,0,0,0,No,,,,,,2,,
1341141,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1341272,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1341337,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+ A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,3,,
1341399,zolague.nay@cruzrojamexicana.org.mx,3111395686,Refente PMER-A,Ambulance Station,,Red Cross Red Crescent Facility,Not Functional,,,,,,,,,,,,,,,3,0,0,0,2,0,0,0,No,,,,,,,,
1341650,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,3,,
1341703,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,,,,,,,,,,No,,,,paramedics_emt,,,,
1341705,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1341710,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1341713,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente de PMER+A / SDG,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,6,,
1341711,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Private Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,
1341729,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,paramedics_emt,,,,
1341751,zolague.nay@cruzrojamexicana.org.mx,3111395686,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,0,0,0,2,0,0,0,No,,,,,,2,,
1343186,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,3,,
1343208,ajcabrera.mex@cruzrojamexicana.org.mx,722593374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,2,,
1343212,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,3,,
1343228,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
1343222,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,4,,
1343239,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,2,,
1343248,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
