NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Northeastern Pennsylvania Chapter ,Northeastern Pennsylvania Chapter ,Administrative,1,Chapter,District,2,,256 North Sherman Street   ,256 North Sherman Street   ,"Wilkes-Barre, PA 18702","Wilkes-Barre, PA 18702",,,570- 823-7161,,,American Red Cross,American Red Cross,41.2431519,-75.8651056,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Omaha Red Cross Blood, Platelet and Plasma Donation Center - Dewey","Omaha Red Cross Blood, Platelet and Plasma Donation Center - Dewey",Health Care,2,Blood Centre,,,,3838 Dewey Ave ,3838 Dewey Ave ,"Omaha, NE 68105","Omaha, NE 68105",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.2564944,-95.9716558,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Omaha Red Cross Blood, Platelet and Plasma Donation Center - West","Omaha Red Cross Blood, Platelet and Plasma Donation Center - West",Health Care,2,Blood Centre,,,,729 N. 132nd Street ,729 N. 132nd Street ,"Omaha, NE 68154","Omaha, NE 68154",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.266208,-96.117125,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Parma Red Cross Blood, Platelet and Plasma Donation Center","Parma Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,5585 Pearl Road ,5585 Pearl Road ,"Parma, OH 44129","Parma, OH 44129",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.4096039,-81.7380879,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Scranton Red Cross Blood and Platelet Donation Center,Scranton Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,3 West Olive Street ,3 West Olive Street ,"Scranton, PA 18508","Scranton, PA 18508",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.4171907,-75.6639019,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Montville Office,Montville Office,Administrative,1,Office,Ward,3,,1031 Rte 32 ,1031 Rte 32 ,"Uncasville, CT 06382","Uncasville, CT 06382",,,(877) 287-3327,,,American Red Cross,American Red Cross,41.4534812,-72.1056695,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northwest Chapter,Northwest Chapter,Administrative,1,Chapter,District,2,,791 E. 83rd Ave. ,791 E. 83rd Ave. ,"Merrillville, IN 46410","Merrillville, IN 46410",,,(219) 756-5360,,,American Red Cross,American Red Cross,41.4678285,-87.3229395,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Merrillville Red Cross Blood Donation Center,Merrillville Red Cross Blood Donation Center,Health Care,2,Blood Centre,,,,791 East 83rd Ave ,791 East 83rd Ave ,"Merrillville, IN 46410","Merrillville, IN 46410",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.4678285,-87.3229395,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southbury Office,Southbury Office,Administrative,1,Office,Ward,3,,385 Main St South Suite 214,385 Main St South Suite 214,"Southbury, CT 06488","Southbury, CT 06488",,,(877) 287-3327,,,American Red Cross,American Red Cross,41.4710571,-73.2226403,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northeast Ohio ,Northeast Ohio ,Administrative,1,,Ward,3,,3747 Euclid Ave. ,3747 Euclid Ave. ,"Cleveland, OH 44115","Cleveland, OH 44115",,,216-431-3010,,,American Red Cross,American Red Cross,41.5041661,-81.6609684,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Cleveland Blood, Platelet and Plasma Donation Center - Warzel","Cleveland Blood, Platelet and Plasma Donation Center - Warzel",Health Care,2,Blood Centre,,,,3747 Euclid Avenue ,3747 Euclid Avenue ,"Cleveland, OH 44115","Cleveland, OH 44115",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.5041661,-81.6609684,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Quad Cities & West Central Illinois Chapter,Quad Cities & West Central Illinois Chapter,Administrative,1,Chapter,District,2,,1100 River Drive ,1100 River Drive ,"Moline, IL 61265","Moline, IL 61265",,,(309) 743-2166,,,American Red Cross,American Red Cross,41.5064589,-90.5234563,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Norwich Red Cross Blood Donation Center,Norwich Red Cross Blood Donation Center,Health Care,2,Blood Centre,,,,45 Salem Turnpike ,45 Salem Turnpike ,"Norwich, CT 06360","Norwich, CT 06360",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.5140084,-72.1084054,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Goshen Red Cross Blood and Platelet Donation Center,Goshen Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,1123 South Indiana ,1123 South Indiana ,"Goshen, IN 46526","Goshen, IN 46526",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.5721582,-85.8485836,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Central Iowa Chapter,Central Iowa Chapter,Administrative,1,Chapter,District,2,,2116 Grand Avenue ,2116 Grand Avenue ,"Des Moines, IA 50312","Des Moines, IA 50312",,,1-515-243-7681,,,American Red Cross,American Red Cross,41.5841803,-93.6454299,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Western Lake Erie,Western Lake Erie,Administrative,1,,Ward,3,,1111 Research Dr.  ,1111 Research Dr.  ,"Toledo, OH 43614","Toledo, OH 43614",,,419-329-2900,,,American Red Cross,American Red Cross,41.6169994,-83.605163,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southeastern Massachusetts,Southeastern Massachusetts,Administrative,1,,Ward,3,,286 South Street ,286 South Street ,"Hyannis , MA 02601","Hyannis , MA 02601",,,(508) 775-1540,,,American Red Cross,American Red Cross,41.6507158,-70.2849878,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southern Tier Chapter - Monticello Office,Southern Tier Chapter - Monticello Office,Administrative,1,Chapter,District,2,,33 Lakewood Ave ,33 Lakewood Ave ,"Monticello, NY 12701","Monticello, NY 12701",,,607-785-7207,,,American Red Cross,American Red Cross,41.6528852,-74.6889624,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Illinois River Valley Chapter,Illinois River Valley Chapter,Administrative,1,Chapter,District,2,,1293 Windham Parkway ,1293 Windham Parkway ,"Romeoville, IL 60446","Romeoville, IL 60446",,,(630) 378-0344,,,American Red Cross,American Red Cross,41.6616399,-88.1243922,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Romeoville Red Cross Platelet Donation Center,Romeoville Red Cross Platelet Donation Center,Administrative,1,,Ward,3,,1293 Windham Pkwy ,1293 Windham Pkwy ,"Romeoville, IL 60446","Romeoville, IL 60446",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.6616399,-88.1243922,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Toledo Red Cross Blood and Platelet Donation Center,Toledo Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,3510 Executive Parkway ,3510 Executive Parkway ,"Toledo, OH 43606","Toledo, OH 43606",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.6819419,-83.6261133,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Hudson Valley,Hudson Valley,Administrative,1,,Ward,3,,"4 Jefferson Plaza, Suite 302 ","4 Jefferson Plaza, Suite 302 ","Poughkeepsie, NY 12601","Poughkeepsie, NY 12601",,,(845) 471-0200,,,American Red Cross,American Red Cross,41.70209,-73.93446,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Farmington Office - Regional Headquarters,Farmington Office - Regional Headquarters,Administrative,1,Regional Headquarters,Provincial,1,,209 Farmington Avenue ,209 Farmington Avenue ,"Farmington, CT 06032","Farmington, CT 06032",,,(877) 287-3327,,,American Red Cross,American Red Cross,41.737072,-72.7920361,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Farmington Red Cross Platelet Donation Center,Farmington Red Cross Platelet Donation Center,Administrative,1,,Ward,3,,209 Farmington Avenue ,209 Farmington Avenue ,"Farmington, CT 06032","Farmington, CT 06032",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.737072,-72.7920361,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Greater Chicago Chapter (Illinois Regional Headquarters),Greater Chicago Chapter (Illinois Regional Headquarters),Administrative,1,Chapter,District,2,,Rauner Center 2200 W. Harrison St,Rauner Center 2200 W. Harrison St,"Chicago, IL 60612","Chicago, IL 60612",,,(312) 729-6100 ,,,American Red Cross,American Red Cross,41.8744605,-87.6816923,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Red Cross R Scott Falk Family Blood Donation Center,Red Cross R Scott Falk Family Blood Donation Center,Health Care,2,Blood Centre,,,,"Rauner Center, 2200 West Harrison Street ","Rauner Center, 2200 West Harrison Street ","Chicago, IL 60612","Chicago, IL 60612",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.8744605,-87.6816923,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Raynham Red Cross Blood, Platelet and Plasma Donation Center","Raynham Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,275 New State Hwy ,275 New State Hwy ,"Raynham, MA 02767","Raynham, MA 02767",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,41.9051756,-71.0545589,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Eastern Iowa - Cedar Rapids Office,Eastern Iowa - Cedar Rapids Office,Administrative,1,Office,Ward,3,,"317 7th Avenue, SE, Suite 205 ","317 7th Avenue, SE, Suite 205 ","Cedar Rapids, IA 52401","Cedar Rapids, IA 52401",,,1-319-393-3500,,,American Red Cross,American Red Cross,41.974238,-91.6611297,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Kingston Blood and Platelet Donation Center,Kingston Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,160 Summer St. Unit B ,160 Summer St. Unit B ,"Kingston, MA 02364","Kingston, MA 02364",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.0075519,-70.7326444,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Schaumburg Red Cross Blood and Platelet Donation Center,Schaumburg Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,622 East Golf Road ,622 East Golf Road ,"Schaumburg, IL 60173","Schaumburg, IL 60173",,,1-800-RED-CROSS,,,American Red Cross,American Red Cross,42.0505282,-88.0653008,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northwestern Pennsylvania Chapter,Northwestern Pennsylvania Chapter,Administrative,1,Chapter,District,2,,4961 Pittsburgh Avenue ,4961 Pittsburgh Avenue ,"Erie, PA 16509","Erie, PA 16509",,,814-833-0942,,,American Red Cross,American Red Cross,42.0740645,-80.1102764,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southern Tier Chapter,Southern Tier Chapter,Administrative,1,Chapter,District,2,,620 East Main Street ,620 East Main Street ,"Endicott, NY 13760","Endicott, NY 13760",,,607-785-7207 ,,,American Red Cross,American Red Cross,42.0962308,-76.0529961,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Johnson City Red Cross Blood, Platelet and Plasma Donation Center","Johnson City Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,365 Harry L Drive ,365 Harry L Drive ,"Johnson City, NY 13790","Johnson City, NY 13790",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.1234928,-75.9630742,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
WNY Chapter - Southwestern New York Office,WNY Chapter - Southwestern New York Office,Administrative,1,Chapter,District,2,,50 Hough Hill Road ,50 Hough Hill Road ,"Falconer, NY 14733","Falconer, NY 14733",,,716-664-5115,,,American Red Cross,American Red Cross,42.1273066,-79.2075389,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Springfield Red Cross Blood, Platelet and Plasma Donation Center - MA","Springfield Red Cross Blood, Platelet and Plasma Donation Center - MA",Health Care,2,Blood Centre,,,,150 Brookdale Drive ,150 Brookdale Drive ,"Springfield, MA 01104","Springfield, MA 01104",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.1456006,-72.5285243,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southern Tier Chapter - Corning Office,Southern Tier Chapter - Corning Office,Administrative,1,Chapter,District,2,,51 Riverside Drive ,51 Riverside Drive ,"Corning, NY 14830","Corning, NY 14830",,,(607) 936-3766,,,American Red Cross,American Red Cross,42.1492154,-77.0585151,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Riverview Red Cross Blood, Platelet and Plasma Donation Center","Riverview Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,14031 Pennsylvania Rd. ,14031 Pennsylvania Rd. ,"Riverview, MI 48192","Riverview, MI 48192",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.184272,-83.1941184,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Weymouth Red Cross Blood, Platelet and Plasma Donation Center","Weymouth Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,208 Main Street ,208 Main Street ,"Weymouth, MA 02188","Weymouth, MA 02188",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.2002964,-70.9550979,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Dedham Red Cross Blood, Platelet and Plasma Donation Center","Dedham Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,180 Rustcraft Road ,180 Rustcraft Road ,"Dedham, MA 02026","Dedham, MA 02026",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.2323125,-71.1688922,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Ann Arbor Red Cross Blood, Platelet and Plasma Donation Center","Ann Arbor Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,4624 Packard Rd ,4624 Packard Rd ,"Ann Arbor, MI 48108","Ann Arbor, MI 48108",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.2444083,-83.6679913,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross of Southwest Michigan,American Red Cross of Southwest Michigan,Administrative,1,,Ward,3,,5640 Venture Ct. ,5640 Venture Ct. ,"Kalamazoo, MI 49009","Kalamazoo, MI 49009",,,(269) 353-6180,,,American Red Cross,American Red Cross,42.2694317,-85.6603715,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northwest Illinois Chapter,Northwest Illinois Chapter,Administrative,1,Chapter,District,2,,727 N. Church St. ,727 N. Church St. ,"Rockford, IL 61103","Rockford, IL 61103",,,(815) 963-8471,,,American Red Cross,American Red Cross,42.2779098,-89.090188,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Worcester Red Cross Blood, Platelet and Plasma Donation Center","Worcester Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,381 Plantation Street ,381 Plantation Street ,"Worcester, MA 01605","Worcester, MA 01605",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.2812041,-71.765121,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Central-Western Massachusetts ,Central-Western Massachusetts ,Administrative,1,,Ward,3,,2000 Century Drive ,2000 Century Drive ,"Worcester, MA 01606","Worcester, MA 01606",,,(508) 595-3700,,,American Red Cross,American Red Cross,42.3155634,-71.7689836,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Medford Red Cross Blood and Platelet Donation Center,Medford Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,"1174 Progress Drive, Suite 102 ","1174 Progress Drive, Suite 102 ","Medford, OR 97504","Medford, OR 97504",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.3449012,-122.8718737,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Boston Red Cross Blood, Platelet and Plasma Donation Center","Boston Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,274 Tremont Street ,274 Tremont Street ,"Boston, MA 02116","Boston, MA 02116",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.3497777,-71.0646488,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Livonia Red Cross Blood, Platelet and Plasma Donation Center","Livonia Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,36650 5 Mile Rd ,36650 5 Mile Rd ,"Livonia, MI 48154","Livonia, MI 48154",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.3972062,-83.4054756,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Massachusetts Regional Headquarters,Massachusetts Regional Headquarters,Administrative,1,Regional Headquarters,Provincial,1,,101 Station Landing  Suite 510 ,101 Station Landing  Suite 510 ,"Medford, MA 02155","Medford, MA 02155",,,(781) 410-3700,,,American Red Cross,American Red Cross,42.4017211,-71.081997,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Michigan Regional Office American Red Cross of Southeast Michigan (Headquarters),Michigan Regional Office American Red Cross of Southeast Michigan (Headquarters),Administrative,1,Regional Headquarters,Provincial,1,,7800 Outer Drive West Suite 205,7800 Outer Drive West Suite 205,"Detroit, MI 48235","Detroit, MI 48235",,,(313) 833-4440,,,American Red Cross,American Red Cross,42.4203198,-83.2146269,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Warren Red Cross Blood and Platelet Donation Center,Warren Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,13260 East Eleven Mile Rd. ,13260 East Eleven Mile Rd. ,"Warren, MI 48089","Warren, MI 48089",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.4913601,-82.9904289,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northwest Iowa & Northeast Nebraska Chapter,Northwest Iowa & Northeast Nebraska Chapter,Administrative,1,Chapter,District,2,,"401 Douglas Street, Suite 101 ","401 Douglas Street, Suite 101 ","Sioux City, IA 51101","Sioux City, IA 51101",,,712-252-4081,,,American Red Cross,American Red Cross,42.4944496,-96.4071534,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Eastern Iowa Chapter,Eastern Iowa Chapter,Administrative,1,Chapter,District,2,,2400 Asbury Road ,2400 Asbury Road ,"Dubuque, IA 52001","Dubuque, IA 52001",,,1-563-583-6451,,,American Red Cross,American Red Cross,42.5067773,-90.7023188,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Dubuque Red Cross Blood and Platelet Donation Center,Dubuque Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,2400 Asbury Rd ,2400 Asbury Rd ,"Dubuque, IA 52001","Dubuque, IA 52001",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,42.5067773,-90.7023188,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
